tweet_text,images,target,anotasi
"Gak di Indonesia, gak diluar negri, kadal gurun sama aja, Gak jauh jauh dari selangkangan 🤣🤣🤣🤣🤪🤪😂 https://t.co/KXAwq97pcc",1653701749000278016_0.jpg,arab,hate
Awalnya apa akhirnya apa Woman ☕ https://t.co/xm5I6E6Zqn,1679817081439801344_0.jpg,wanita,not hate
"USER To sender: Kalo ada thirst thought, tolong di keep sendiri kita ngga perlu dan ngga mau tau kalo rahim mu anget atau kamu hamil onlen https://t.co/WCMVIJfQfZ",1314169468893847555_0.jpg,wanita,hate
USER My taste in women my taste in men gatau sih sebenarnya aku sasimo 🧎 https://t.co/tG7CiIvLhz,1775905842073866500_1.jpg,wanita,not hate
"Selama umat tidak bersatu dalam naungan Ar Rayah dan Al Liwaa, negara-negara kafir penjajah tidak akan pernah gentar dan takut kepada Umat Islam. https://t.co/L7aAKVsVUB",1782047574356287703_0.jpg,nonislam,not hate
Olahraganya kaum tulang lunak... BANCI JUMPING https://t.co/cSkQMROnXj,1252880287693860865_0.jpg,lgbt,hate
USER 🤭🤭 ni wajah2 amrad yg disukain kaum homo🤭 cowok tulang lunak ni https://t.co/QLhJoCIGXr,1780829142466076758_0.jpg,lgbt,hate
"kocak geming nih org. cewe lo blg ngnt*l? kget bgt gue, ada cowo sekasar &amp; selemes elo. ga pnya otak anjing. lo klo ga suka kpop or anything just shut up. gausa sksd jg lo njg, pansos lo sama gue? gue yg awalnya cuman curhat ttg masalah pribadi gue mengenai stresnya ujian, https://t.co/nB7R0XpEg8",1527349688109715473_3.jpg,wanita,hate
"USER USER kardus ini yg tumbang &amp; gerimbolan bngsat , maling dr PKS DAN PAN , krn 2 partai ini luar relegius tpi otak dan perbuatan BAJINGAN , islam topeng doang , hnya untuk mnipu rakyat https://t.co/mUSyPjmTVK",1036538899378524160_3.jpg,muslim,hate
"Sidang di PN surakarta dengan Tersangka SUGIK NUR (GUS NUR) &amp; BAMBANG TRI MULYONO dalam Kasus Tuduhan Ijazah Palsu kepada Presiden Jokowi.... Nih Drun, contoh buat Kalian yg suka memfitnah dan hoax..... Fungsikan Hukum secara Utuh..... https://t.co/LLSuVqnLEV",1607910608921579520_3.jpg,muslim,hate
Gini ya Sobat Gurun . Menyan itu digunakan juga di Masjidil Haram . Ada Haditsnya . Jangan beghok dong . https://t.co/5BR5fgVCBy,1392188767931232256_2.jpg,arab,hate
Bisa bisanya nyamar jadi cewek biar apa bang? Pake kata gue cewe murahan wkwkw Kocakkk 🤣🤣🤣🤣 https://t.co/uBlRpZLC8I,1733771321681805522_1.jpg,wanita,hate
Yang menguasai kita tahu siapa Tapi yg dimusuhi keturunan yaman 😨 https://t.co/hsPvaEL2n9,1782290528123724219_0.jpg,arab,hate
USER Repot. Teu ciga mpek2 jeung batagor tapi mirip Peyeumpuan https://t.co/SqoOCiA1fp,1259457186238836736_0.jpg,wanita,not hate
"Kata cewek kalau cari suami : mapan, gaji 30jt, rumah ada, mobil ada, skinker setelah nikah, bisa masak, bisa benerin genteng bocor, angkat gas dan makar. Sekalinya cowok cuma bilang : km punya apa untuk bangun RT ma aku? Langsung pada kesurupan Nyi kanyut kidul https://t.co/eJD89VjZXC",1446488028151644161_0.jpg,wanita,hate
"Maaf drun, kalian sebenarnya pejuang agama atau pejuang nasi bungkus? 😂 Bravo Polri.🌹 https://t.co/0nAue6q79A",1339869203776466944_0.jpg,muslim,hate
Cina2 Komunis Menyerang Pekerja Pribumi #Indonesia Dengan Tongkat Besi Di #Morowali .. Saatnya Tiba Mengusir Semua Cina Komunis Dari #Indonesia .. https://t.co/wYWpTxLyN9,1614482709170237440_2.jpg,cina,hate
"[17s] Kalo Hoshi cari cewek kalem, aku mundur. Tapi kalo Hoshi cari seblak, aku titip. https://t.co/oP6yVs57Mk",1329035569213501440_0.jpg,wanita,not hate
USER USER USER Km percaya...ada yaman yg maling duit Negara ?? 🤣🤣 https://t.co/g2YrTeptDy,1781130293182894558_0.jpg,arab,hate
"Biarkan dunia Internasional melihat betapa mengerikannya kondisi di salah satu daerah di Yogyakarta, bahwa WARGA INDONESIA non muslim mendapat ketidakadilan. Mereka menggunakan agama yang seharusnya suci untuk kepentingan sesat mereka sendiri https://t.co/UoJF7UGmNJ USER https://t.co/3Cfckc4SRZ",1075027694625189891_0.jpg,nonislam,hate
"Sikap NU dan MUI jelas, AHMADIYAH SESAT. USER malah nyamain kss cikeusik dg genosida di Rohingya.Pdhl cikeusik, ahmadiyah yg cari ribut https://t.co/oRnUTgNUJR",904853234895818752_1.jpg,muslim,hate
mau bikin how does pinterest see you? character tattoo doll animal pic pertama udah jomok aja anjing wowkowk https://t.co/RbaAh64sHS,1787391937940799623_3.jpg,lgbt,hate
USER Dahal anaknya selucu ini lho...gemes gitu pen timang ²😭 bisa bisanya dijadiin bahan fantasi rahim anget! Keterlaluan!!🥹 https://t.co/8sAbB2AEg5,1775941576688390544_0.jpg,wanita,hate
ini namanya ular betina 🐍💖 https://t.co/upc23MrVnb,1788892433734099290_2.jpg,nonislam,hate
"Tragis banget fatcat, Pacaran 2 tahun all in, rela makan hemat demi biayain cewe karena pengen ngerasain cinta tulus yang ga dia dapet krna ortunyaa cerai. Maalah ternyata cuma dimanfaatin sama cewe lesbi 😭 https://t.co/ilrrYsvNLL",1788196325445816673_2.jpg,wanita,hate
USER ada ada aja kelakuan kaum mayoritas yang katanya agamanya paling damai 😂😂😂 nyenggol gamau kesenggol https://t.co/hzRE8QRCwS,1540521514847461376_0.jpg,muslim,hate
"UNHCR terlalu memaksakan kehendak menjadikan Indonesia sebagai negara tujuan pengungsi Rohingya saat ini. Mreka ada id.card Bangladesh. Saat ini rakyat Aceh berjibaku dgn waktu menghalau kedatangan mreka yg terus membludak. ""Jagn biarkan Rakyat Acéh sendirian,Ramaikan..!! https://t.co/OtEHNwffos",1734524458629820664_0.jpg,rohingya,hate
Ichhh bia*ab. Kadrun cabul nyamar jadi habib. 😭 https://t.co/vIFRitQcRd,1489875732566507520_0.jpg,muslim,hate
USER Arab Saudi juga sesat yah.... Kata kafir kok diganti non muslim 😂🤣😜 https://t.co/e4whuJZPkZ,1102165417919836160_0.jpg,nonislam,hate
USER Seblak hari ini adalah suatu keniscayaan bagi anda cewek yg dukung timnas https://t.co/ElgTar4XPq,1785321539891806456_0.jpg,wanita,not hate
USER Jgn berdebat dengan wahabi-syiah-yahudi mereka sama satu dengan yg lainnya... Niih faktanya. https://t.co/whAIvKCLfH,1781292974825222486_1.jpg,muslim,hate
HABIB CABUL Ternyata HABIB CABUL bkn hanys HABIB RIZIQ saja ya ? 😂😂 https://t.co/x9PyGOXDLz,1351437729297387522_2.jpg,muslim,hate
How I dress irl. ✨ Kalo kata aku &amp; temen2 irl ini namanya outfit cewe seblak https://t.co/gSduO4OMRE,1729378208355913847_0.jpg,wanita,not hate
"USER USER Jadi menyampaikan kebenaran menurut Al'quran dan Hadist.. Ceramah Ngibul, hoax dan ujaran kebencian.? Chat mesum trs di panggil polisi kabur ke Arab? Terus hina keyakinan org laen di salib ada jin kafir.? Terus Mesjid di jadikan tempat penyekapan &amp; penyiksaan? Hrs begitu KADRUN? https://t.co/QzpjeQuVNI",1190152564848787457_0.jpg,arab,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Padahal anjing Zionis pesek yang sok jagoan 🤣👎🏻🇮🇱🗑️ https://t.co/0qiJEIlXpG,1789828625677582488_0.jpg,nonislam,hate
"Sekarang, tipe gue bukan cewe matre kaya lo a haechan one tweet au https://t.co/o5dTAgPkOW",1525466935369924610_3.jpg,wanita,hate
Emangnya dulu Nabi Luth diperintahkan menghormati kaum Homo Sodom ? Goe block koq dibudidaya lu yen https://t.co/Ya9AhFdFH1,1598103043295543296_0.jpg,lgbt,hate
"Banyak akun fake İnstagram milik Wasit Shen Yinhao, kalian lupa apa gak tau? Kalau di negara cina aplikasi İnstagram sudah di blokir dan sudah lama banget https://t.co/QvMVesChOi",1785004363502772581_1.jpg,cina,not hate
Naik ke kasur cuma buat indehoy sama cabe nya. Dasar pengabdi cabe-cabean 🙄😳 https://t.co/5ZxVCBU7e0,1660467966432133120_0.jpg,wanita,hate
woi jomok https://t.co/2RDWeGA9gQ,1788889777649164712_0.jpg,lgbt,hate
USER IMAN besar dari YUNGKENG tuh Habib CABUL 😄😄😄 https://t.co/m6lreWdKiM,1307703675192848386_0.jpg,muslim,hate
"💚 interview kerjaku ternyata ada test baca Al Quran guys, makkk gw takuttt krn bacaan masih belepotan, pasti ntar ketahuan kalau aku islam KTP, maluu😔😔 https://t.co/vSrNQVQLcs",1706143992541479133_0.jpg,muslim,not hate
USER Kaga tau malu lu Devan. Udah lu sama cwek modal ngangkang aja biarin Oliv bahagia lepas dari lu cwok otak selangkangan https://t.co/GcgU8hH3kK,1764942597070471415_0.jpg,wanita,hate
"i love being the nuruls. seblak, es cekek, daster, cardigan, sweater, and kerudung slobokan is loveable. terakhir the nurulsnya lagi nyari kreco aowkaowk. seru. this is anak kabupaten 🫀🖤 https://t.co/IHARHtgaV2",1749675106224500759_3.jpg,wanita,not hate
"Rasisme adalah dosa yang merupakan pelanggaran serius terhadap Tuhan."" (St. Yohanes Paulus II, Doa Angelus, 26 Agustus 2001) ""Untuk membangun perdamaian, hormati kaum minoritas."" (Pesan St. Yohanes Paulus II untuk Hari Perdamaian Dunia 1989) https://t.co/LoikC6eEUk",1268005337371566080_0.jpg,nonislam,not hate
bacot lo ireng jomok https://t.co/8M8OROvLen,1787024912420667842_0.jpg,lgbt,hate
me: hmm beli bokep homok apa lagi ya kali ini 🤔 also me: https://t.co/lZgIGVCDaz,1789603706293616895_0.jpg,lgbt,not hate
Mau julid gini ya gue mikir sebanyak apa temen ceweknya mingyu sampe dibawa ke backstage gt tp kan adeknya cewek ya trs mikir lagi apa yg diomongin cery sbrp banyak yg udh pansos ke adeknya mingyu sampe bisa dapet tiket trs foto backstage https://t.co/619jRExRz5,1059443054237573121_0.jpg,wanita,not hate
USER Women ☕ Klo mau cari cuan gk capek sini ke https://t.co/VOm8u7HlLg https://t.co/n95YKEterp,1602540265436483585_0.jpg,wanita,not hate
"Javier nggk bisa tidur kalo nggk dikasih lullaby Lloid, dah kurang jomok apa mereka ini 🌝 https://t.co/DDy1ElVL4F",1788024335703433496_1.jpg,lgbt,not hate
USER Denger2 sih mereka yg abis jihood demo2 td sudah bermetamorfosis jd begini https://t.co/yjbotPqupb,1130957332257447937_0.jpg,muslim,hate
"dasar cabe-cabean""@chanyeolei: Yatuhan""@baeqstagram: astagfir http://t.co/0B1GTsjRcx""""",469406170219036672_0.jpg,wanita,hate
"Ya Ampun, Kok Masih Aja Bisa Dibodohi Seperti Itu ? Check Semua Yang Mengaku Habib di Negeri ini. Banyak Habib Palsu Padahal Cuma Mau Cari Cuan dan Selangkangan. Check DNA mereka, apakah Benar Habib ? Jangan Bawa2 Agama Hanya Untuk Ngemis Cari Cuan https://t.co/QXbJfrk75I",1780294490265395298_3.jpg,muslim,hate
Dear kaum LGHDTV++++ (udah kayak sunscreen ga tuh + nya sampe empat) dapet salam dari semesta. Wkwk. https://t.co/lTtJ5zU7M7,1537367610781622272_0.jpg,lgbt,hate
6 anak muda muslim dibantai hingga tewas dia suka cita Giliran anaknya digebukin ngemis2 simpati masyarakat Banserep Ancur https://t.co/WBS6sGQ5qs,1628731613763993601_0.jpg,muslim,hate
Pelakor https://t.co/RVdMKZvzXl,1775933231734628735_1.jpg,wanita,not hate
TIMNAS DAY!! Sesama cewe harus support ygy https://t.co/EmzfniNVXt,1788527588476149907_0.jpg,wanita,not hate
Ya allah ini sudah malam baek-_- Dasar cabe-cabean http://t.co/vRM6C0zBnG,585496828973551617_0.jpg,wanita,hate
"Kita orang Awam belajar Syariat Islam sama kyai/ustadz/ulama/habib (itu semua kita menjadikannya guru), Kita gak bisa langsung kepada Rasulullah. Ilmu balaghah melalui guru Ilmu tafsir &amp; Hadits melalui guru Ilmu fiqih melalui guru WASAPADA, DOKTRIN SESAT KELOMPOK WAHABI 👇 https://t.co/cBhKKIfEOB",1664643107361636355_0.jpg,muslim,hate
"Kaum wanita jumlah nya makin kesini makin banyak, dibanding laki2, terkadang sering merasa kasihan dgn kaum wanita yg bukan hanya harus bersaing dgn wanita yg lain utk mendapatkan calon lelaki idaman nya , tapi harus bersaing dgn kaum Sodom juga. . . https://t.co/G7pXJ5FgHb",1678942693148491776_0.jpg,lgbt,not hate
"Wkwk ""@ian_al_ghuroba: Jgn lp bawa peyeum beneran ya bukan peyeumpuan wew anasabuabdillah: Bismillah.. OTW to Bandung http://t.co/9rOJDfnYqf",495363053085413378_0.jpg,wanita,not hate
USER ane curiga kayaknye kuping die budek lawong di triakin banyak orang ttp aje tingkahnye kayak gtu coba deketin toa ke kupinge trus banterin triak tuak beer die respon apa kagak atau pake mantra ini aja https://t.co/eSyA74rlmJ,1210041499884363777_0.jpg,muslim,hate
"USER Keren lg ini, bersama presiden ini emirat arab. Sedang wan ngibul sama dubes https://t.co/NCkF50ZPxb",1593476693418594304_0.jpg,arab,hate
"Sdh clear, Tim AMIN tidak dukung penista islam...jadi lanjut dukung AMIN...🙂👍 https://t.co/Eawv00xsdD",1734109191252631889_1.jpg,muslim,not hate
"liat balesan radi ke maya HYUNJAE BGT KAN???? ""gabisa kerja gua klo ada lu mah"" ""gua grogi klo lg in action trus cewe gua liat"" GSJDJDJDJDJJD BAYANGIN BEBENGUK JIGA HYUNJAE NGOMONG ""grogi klo cewe gua liat"" TRS NGOMONG ""yaolo"" duar nmax jd kembang api aja kali aku ya https://t.co/as9q51rXkS",1583100573443710977_1.jpg,wanita,not hate
BALIKIN EXPLORE CEWE CANTIK MAKEUP GW COKKK KNP JADI RAFAEL BOLA RAFAEL TIMNAS T____T https://t.co/iL6Rc37HGo,1787113738161856570_0.jpg,wanita,not hate
"Nonton yuk ,biarkan kaum 212 itu mengoceh yg penting harus nonton #1JutaRameinTwitter https://t.co/tVWrtM7w4h",1173901162472300544_0.jpg,muslim,hate
Anarkisme. FPI dan HTI itu sebenarnya orang orang beraliran anarkis. Tapi karena takut terang terangan. Akhirnya mereka menyembunyikan diri dibalik jubah dan agama Islam. Jadi jgn pernah percaya kalo kadrun itu mengaku dirinya Islam. https://t.co/XJBI6sTu97,1620704361516253189_0.jpg,muslim,hate
"Semasa pasukan Bani Israil semakin mendekati kota Baitulmuqaddis, mereka perlu mengalahkan bangsa Amaliqah yang gagah perkasa. Nabi Musa menyuruh Nabi Yusha’ bin Nun dari suku keturunan Nabi Yusuf untuk menjadi jeneral perang. https://t.co/JS86C9bjkP",1718120654879465884_0.jpg,muslim,not hate
Tangan lo udh ga berfungsi lg apa gmn biar apa hrs digigit gt biar kaum betina pd gila HAH?! https://t.co/b94liFtVgb,918047507455787008_1.jpg,wanita,hate
"Begnilah kiranya saat kita bicara dg orang2 MUKIBIN HABAB_IB, sudah dikasih tahu mereka DZURIYAH PALSU, PEMALSU MAKAM2 LELUHUR, MEMBELOKKAN SEJARAH NU, dan para pengikut WAHABI yg sudah FANATIK BRUTAL sudah kota jelaskan DALIL dan BUKTI ya tetap kita yg njelasin DITUDUH SESAT 😤 https://t.co/9WHsHtRl2S",1766381966189006877_0.jpg,muslim,hate
CEWEK LONTE PENIPU SATU INI GAK USAH MAU YA KLO VCS SAMA DIA https://t.co/r9zgQ76NNU,986277817011851264_0.jpg,wanita,hate
"Inget, isu kerugian ekologis 271 T bisa jadi hanya usaha poligami dr oknum yang ingin mengaburkan masalah sebenarnya yg nilainya sampai 479 T, yaitu BANSOS! Jangan tergoda pelakor https://t.co/EWGgtZYJAC",1775790685754671446_0.jpg,wanita,hate
"BERITA GEMBIRA !! SATU OTEN DAH JADI BANKE Gaeeesss 😁😁 Prajurit Pasukan Khusus ""Al-Yamam"" yang tewas akibat luka-lukanya saat bentrok dengan sel Brigade Al-Qassam di Deir Al-Ghusun, utara Tulkarm, awal pekan ini. https://t.co/Y3BIXZ9ha1",1788209536937173184_0.jpg,nonislam,hate
Mengapa Ahmadiyah seharusnya tak disebut ajaran sesat? Simak penjelasan Ahmad Najib Burhani selengkapnya di artikel berikut. https://t.co/lxf05HMgh3 USER USER USER USER (end) https://t.co/EO661c4y7c,928261362903482368_0.jpg,muslim,not hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Tinggal 10 hari lagi Ormas Bajingan Radikal ini perusak dasar Agama Islam. perizinan Organisasinya akan habis, ayo serukan kan Tagar.. #BubarkanFPI #bubarkanormasradikalfpi . https://t.co/1Ug3x3rDwh",1137883748026896384_0.jpg,muslim,hate
"USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Itu bukan wahyu Allah, tapi tipu-tipu gerombolan teroris, drun Disuruh makan Tokai juga teriak Take a beer 🍺🍺 https://t.co/iLYMseXAxB",1753280547949031655_0.jpg,muslim,hate
USER Lagi lagi women☕ https://t.co/Hg2MmTyEXT https://t.co/1vwBf0FvSJ,1642777499334737921_0.jpg,wanita,not hate
"Para Hakim MK sudah mempertaruhkan kredibilitasnya dalam memutus PHPU 2024,..semoga gak dicaci maki sama kaum kadrun yang kaLah. https://t.co/xaYcddghGE",1782279945454313768_0.jpg,arab,hate
cewe bali bawa Nmax starter pack https://t.co/wvws40HFdy,1144125958594502656_0.jpg,wanita,not hate
takut banget ada keset eljibiti https://t.co/NcTEF3vDpG,1683051685126762496_0.jpg,lgbt,hate
Para pejabat di negara Konoha ini memang suka ngelawak dengan momen yg mereka manfaatkan untuk menjilati kaum agamis untuk modal pemilu tanpa pikir perjuangan atlet U-20 dan sepakbola Indonesia. Hahaha.. ga apa-apa kita ga berkontribusi dalam piala dunia asalkan take beer 🍺 https://t.co/hRKBjQ7g77,1640594450920669185_0.jpg,muslim,hate
💙 guys serius mau nanya emang korelasinya the nuruls sama cewe yang doyan seblak / gacoan apa ya? tia https://t.co/AZYGClUKen,1648628783933714432_0.jpg,wanita,not hate
akan menjadi kartun favorit saya karena selain dubbing BUNDA SYAHRINI ada pasangan lesbong 😍 https://t.co/gPmhstkFgI,1662778388782940160_0.jpg,lgbt,not hate
"USER USER Gw bukan cina tapi dipanggil cina (sipit) aja ga bangga tai, ini malah sengaja di sipit sipitin https://t.co/9UjFuiblbB",1654674973636853760_0.jpg,cina,hate
USER USER Hai oten idiot tahu kah anda baca dgn jelas https://t.co/xBJVF1YxvA,1788354855511412867_0.jpg,nonislam,hate
USER USER Masih ada jejak2 husin otak cabul USER Tak akan hilang dari ingatan kl husin cabul pembenci Ustad haikal ... Gundul mu sin otak cabul https://t.co/ZcrUozGE5e,1339720493209796608_2.jpg,muslim,hate
"Bodohnya kafir,ini kan bisa berpahala dan berkah jika hubungan suami istri sah,kalau zina dosanya sangat besar. Ini orang non islam pamer kebodohan https://t.co/pV7T6Z4hMc",1780988323672343035_0.jpg,nonislam,hate
"💚 ada yg sama gak sih tiap liat konten kayak dibawah yg maaf ceweknya 'murahan' kayak gitu tuh bikin cemas, gelisah ga nyaman gitu, kayak ketriggered gitu kenapa ya? padahal aku ga pernah ngelakuin hal kek gitu😭 btw aku cewe jga https://t.co/IcDhww5j5f",1776970713645379931_0.jpg,wanita,hate
"☁️ sopo gelem melu? nggo asik asikan wae ki, lanang wedok banci gei lesbong tak tompo kabeh wong aku wae wonge pancen nomponan tapi tetep wae di sio sio karo pacarku byuhh🥰 jowo only yo, seng orak jowo maapi sek ngko koe ndak bingung le join grup🫡 https://t.co/bH6OVDx2Lm",1639567823453433859_0.jpg,lgbt,not hate
USER hellehhhh kamu yg sudah khatam berbagai kitab COBA SAJIKAN DALIL TRI TAUHID WAHABI??? . BISA... atau MINGKEM??? https://t.co/3rBPfRZPcM,1780877804206481668_0.jpg,muslim,hate
Dua jomok https://t.co/sAspib32L1,1789736301203239068_0.jpg,lgbt,not hate
"cita cita jadi ari lesmana, rambut udah mulet, hp iphone xr, motor nmax, tapi sayangnya cewe gaada, rungkad sayang ah! USER https://t.co/S9Drt3n0Wg",1426403521851641858_0.jpg,wanita,not hate
Lagu2an Banserep Pekok #LBP https://t.co/RsdR2NKohh,1487268547793682432_0.jpg,muslim,hate
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Ente dah amalkan atau belum? 🤣👎🏻🇮🇱🗑️ https://t.co/xCqBjhsYbS,1789831058990543034_0.jpg,nonislam,hate
Itu peyeumpuan pengen gue lempar pakai ini klo ketemu https://t.co/UeDKRb94UT,813542245450141696_0.jpg,wanita,hate
“ Kadang LINGKUNGAN SOSIAL tempat kita tinggal tidak bisa mentolerir SESEORANG yang berPRILAKU BERBEDA dari kaum MAYORITAS. Alasannya adalah karena KETAKUTAN akan KEBENARAN yang kemungkinan disampaikan oleh ORANG tersebut…” Rahajeng Tengah Ai Semeton lan Sedulur sami Rahayu 🙏🏻 https://t.co/4lClhe9lan,1614839681946112000_0.jpg,muslim,not hate
